code,company,fiscal_year,quarter,file_type,account_type,consoli_type,submit,zip_id,sales_prior,sales_pct_yoy_prior,sales_current,sales_pct_yoy_current,sales_next,sales_pct_yoy_next,operating_income_prior,operating_income_pct_yoy_prior,operating_income_current,operating_income_pct_yoy_current,operating_income_next,operating_income_pct_yoy_next,operating_income_progress_ratio,operating_income_on_sales_ratio_prior,operating_income_on_sales_ratio_current,operating_income_on_sales_ratio_next,operating_cf_margin_prior,operating_cf_margin_current,ordinary_income_prior,ordinary_income_pct_yoy_prior,ordinary_income_current,ordinary_income_pct_yoy_current,ordinary_income_next,ordinary_income_pct_yoy_next,pretax_income_prior,pretax_income_pct_yoy_prior,pretax_income_current,pretax_income_pct_yoy_current,pretax_income_next,pretax_income_pct_yoy_next,net_income_prior,net_income_pct_yoy_prior,net_income_current,net_income_pct_yoy_current,net_income_next,net_income_pct_yoy_next,net_income_on_sales_prior,net_income_on_sales_current,net_income_on_sales_next,eps_prior,eps_current,eps_next,roe,roa,dividend_prior,dividend_next,payout_ratio_prior,payout_ratio_next,total_assets_prior,total_assets_current,net_assets_prior,net_assets_current,capital_ratio_prior,capital_ratio_current,outstanding_stock_current,treasury_stock_current,operating_cf_prior,operating_cf_current,investing_cf_prior,investing_cf_current,financing_cf_prior,financing_cf_current,cash_prior,cash_current
2114,フジ日本精糖株式会社,2019-03-31,Q3,tanshin,日本基準,連,2019-01-29,TD2019012900066,15257000000.0,3.7,15200000000.0,-0.4,20500000000.0,3.3,875000000.0,25.2,1245000000.0,42.2,1350000000.0,45.3,92.2,5.7,8.2,6.6,,,1146000000.0,31.1,1416000000.0,23.5,1600000000.0,30.5,,,,,,,748000000.0,20.4,167000000.0,-77.6,300000000.0,-62.2,4.9,1.1,1.5,27.88,6.25,11.17,1.0,5.6,,,,,,22046000000.0,,16005000000.0,,73.0,,,,,,,,,,
2114,フジ日本精糖株式会社,2019-03-31,Q3,tanshin,日本基準,単,2019-01-29,TD2019012900066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,29748200.0,2895956.0,,,,,,,,
2127,株式会社日本Ｍ＆Ａセンター,2019-03-31,Q3,tanshin,日本基準,連,2019-01-30,TD2019013000090,19963000000.0,33.1,22717000000.0,13.8,26700000000.0,8.4,10357000000.0,35.2,10825000000.0,4.5,12500000000.0,7.7,86.6,51.9,47.7,46.8,,,10424000000.0,35.5,10829000000.0,3.9,12500000000.0,7.1,,,,,,,7332000000.0,39.3,7652000000.0,4.4,8460000000.0,3.9,36.7,33.7,31.7,45.79,47.58,52.78,29.7,31.4,,,,,,34464000000.0,,25815000000.0,,74.8,,,,,,,,,,
2127,株式会社日本Ｍ＆Ａセンター,2019-03-31,Q3,tanshin,日本基準,単,2019-01-30,TD2019013000090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,163855200.0,3002340.0,,,,,,,,
2148,アイティメディア株式会社>>,2019-03-31,Q3,tanshin,IFRS,連,2019-01-31,TD2019013100779,3298000000.0,3.6,3481000000.0,5.6,5000000000.0,8.5,503000000.0,13.1,485000000.0,-3.4,780000000.0,4.6,62.2,15.3,13.9,15.6,,,,,,,,,504000000.0,13.1,446000000.0,-11.4,,,337000000.0,11.8,283000000.0,-15.8,470000000.0,-4.9,10.2,8.1,9.4,17.36,14.55,24.12,5.3,7.9,,,,,,6113000000.0,,5362000000.0,,87.7,,,,,,,,,,
2148,アイティメディア株式会社>>,2019-03-31,Q3,tanshin,IFRS,単,2019-01-31,TD2019013100779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,20202900.0,712999.0,,,,,,,,
2151,株式会社タケエイ,2019-03-31,Q3,tanshin,日本基準,連,2019-01-30,TD2019013000248,22631000000.0,15.3,23283000000.0,2.9,32400000000.0,4.2,1813000000.0,27.4,1432000000.0,-21.0,2000000000.0,-16.7,71.6,8.0,6.2,6.2,,,1734000000.0,31.2,1155000000.0,-33.4,1700000000.0,-25.9,,,,,,,1012000000.0,61.5,-97000000.0,,180000000.0,-86.7,4.5,-0.4,0.6,43.03,-4.22,7.78,-0.4,2.1,,,,,,67380000000.0,,26545000000.0,,38.1,,,,,,,,,,
2151,株式会社タケエイ,2019-03-31,Q3,tanshin,日本基準,単,2019-01-30,TD2019013000248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,24552000.0,1521883.0,,,,,,,,
2152,幼児活動研究会株式会社,2019-03-31,Q3,tanshin,日本基準,単,2019-01-31,TD2019013100642,4841000000.0,2.1,4997000000.0,3.2,7000000000.0,6.2,789000000.0,14.3,862000000.0,9.3,1180000000.0,7.9,73.1,16.3,17.3,16.9,,,819000000.0,14.6,878000000.0,7.3,1200000000.0,7.0,,,,,,,551000000.0,-15.8,570000000.0,3.4,780000000.0,2.6,11.4,11.4,11.1,46.81,48.42,66.2,8.3,8.8,,10.0,,,,9800000000.0,,6894000000.0,,70.3,11784000.0,1264.0,,,,,,,,
2175,株式会社エス・エム・エス>>,2019-03-31,Q3,tanshin,日本基準,連,2019-01-31,TD2019013100495,19228000000.0,15.0,22024000000.0,14.5,32273000000.0,21.3,2306000000.0,-1.1,2282000000.0,-1.1,4827000000.0,20.0,47.3,12.0,10.4,15.0,,,3014000000.0,-1.0,3363000000.0,11.6,5803000000.0,15.9,,,,,,,2040000000.0,13.0,2390000000.0,17.1,3905000000.0,16.2,10.6,10.9,12.1,23.51,27.51,44.93,17.1,4.8,,,,,,47881000000.0,,14130000000.0,,29.2,,,,,,,,,,
2175,株式会社エス・エム・エス>>,2019-03-31,Q3,tanshin,日本基準,単,2019-01-31,TD2019013100495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86998800.0,372.0,,,,,,,,
2204,株式会社中村屋,2019-03-31,Q3,tanshin,日本基準,連,2019-01-31,TD2019013100235,29787000000.0,-0.4,28609000000.0,-4.0,44100000000.0,6.6,83000000.0,-84.5,-285000000.0,,1030000000.0,23.0,-27.7,0.3,-1.0,2.3,,,170000000.0,-71.9,-191000000.0,,1130000000.0,16.2,,,,,,,161000000.0,-55.5,-234000000.0,,750000000.0,2.8,0.5,-0.8,1.7,27.05,-39.29,126.17,-0.9,-0.6,,,,,,50619000000.0,,25454000000.0,,50.3,,,,,,,,,,
2204,株式会社中村屋,2019-03-31,Q3,tanshin,日本基準,単,2019-01-31,TD2019013100235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,,,,,,,,,5976205.0,14484.0,,,,,,,,
2206,江崎グリコ株式会社,2019-03-31,Q3,tanshin,日本基準,連,2019-01-31,TD2019013100236,272211000000.0,0.4,271701000000.0,-0.2,358000000000.0,1.2,19211000000.0,-15.4,16456000000.0,-14.3,18000000000.0,-11.7,91.4,7.1,6.1,5.0,,,20912000000.0,-14.5,18733000000.0,-10.4,19900000000.0,-9.5,,,,,,,14796000000.0,-12.8,12158000000.0,-17.8,13600000000.0,-10.6,5.4,4.5,3.8,224.97,184.81,206.71,5.7,4.8,,,,,,344289000000.0,,221380000000.0,,62.2,,,,,,,,,,
2206,江崎グリコ株式会社,2019-03-31,Q3,tanshin,日本基準,単,2019-01-31,TD2019013100236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,,,,,,,,,69414469.0,3611699.0,,,,,,,,
2208,株式会社ブルボン>>,2019-03-31,Q3,tanshin,日本基準,連,2019-01-29,TD2019012900148,85088000000.0,3.2,85501000000.0,0.5,120700000000.0,2.6,3232000000.0,-1.4,3226000000.0,-0.2,5200000000.0,0.4,62.0,3.8,3.8,4.3,,,3471000000.0,7.2,3325000000.0,-4.2,5300000000.0,-0.4,,,,,,,2418000000.0,-8.9,2263000000.0,-6.4,3600000000.0,-1.6,2.8,2.6,3.0,100.67,94.21,149.85,5.0,4.1,,,,,,78291000000.0,,45484000000.0,,58.1,,,,,,,,,,
2208,株式会社ブルボン>>,2019-03-31,Q3,tanshin,日本基準,単,2019-01-29,TD2019012900148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,27700000.0,3675613.0,,,,,,,,
2218,日糧製パン株式会社,2019-03-31,Q3,tanshin,日本基準,単,2019-01-30,TD2019013000091,13298000000.0,-1.0,13172000000.0,-0.9,18000000000.0,3.4,200000000.0,-43.3,205000000.0,2.5,200000000.0,6.8,102.5,1.5,1.6,1.1,,,230000000.0,-37.6,212000000.0,-7.9,200000000.0,-7.2,,,,,,,107000000.0,-54.7,102000000.0,-4.2,80000000.0,-18.4,0.8,0.8,0.4,51.29,49.14,38.2,2.2,1.4,,15.0,,,,14906000000.0,,4595000000.0,,30.8,2103948.0,9882.0,,,,,,,,
2220,亀田製菓株式会社>>,2019-03-31,Q3,tanshin,日本基準,連,2019-02-01,TD2019020100099,73957000000.0,1.6,74218000000.0,0.4,102000000000.0,2.5,2942000000.0,-24.6,3578000000.0,21.6,6500000000.0,29.8,55.0,4.0,4.8,6.4,,,3861000000.0,-23.3,4540000000.0,17.6,7700000000.0,19.3,,,,,,,2452000000.0,-25.0,3061000000.0,24.8,5200000000.0,26.5,3.3,4.1,5.1,116.32,145.18,246.63,6.1,4.4,,,,,,82103000000.0,,51040000000.0,,60.8,,,,,,,,,,
2220,亀田製菓株式会社>>,2019-03-31,Q3,tanshin,日本基準,単,2019-02-01,TD2019020100099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,22318650.0,1234291.0,,,,,,,,
2267,株式会社 ヤクルト本社,2019-03-31,Q3,tanshin,日本基準,連,2019-01-31,TD2019013100201,308964000000.0,6.1,315090000000.0,2.0,418000000000.0,4.1,39930000000.0,21.7,40884000000.0,2.4,48000000000.0,10.4,85.2,12.9,13.0,11.5,,,48175000000.0,16.8,49295000000.0,2.3,58500000000.0,10.3,,,,,,,32753000000.0,22.3,34235000000.0,4.5,39000000000.0,14.5,10.6,10.9,9.3,198.07,213.48,243.41,9.5,6.4,,,,,,639003000000.0,,398860000000.0,,56.6,,,,,,,,,,
2267,株式会社 ヤクルト本社,2019-03-31,Q3,tanshin,日本基準,単,2019-01-31,TD2019013100201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,,,,,,,,,171045418.0,10819489.0,,,,,,,,
2282,日本ハム株式会社,2019-03-31,Q3,tanshin,IFRS,連,2019-01-31,TD2019013100141,974254000000.0,,953761000000.0,-2.1,1250000000000.0,-0.7,47674000000.0,,33861000000.0,-29.0,30000000000.0,-34.5,112.9,4.9,3.6,2.4,,,,,,,,,52761000000.0,,34684000000.0,-34.3,27000000000.0,-48.9,36221000000.0,,24046000000.0,-33.6,19000000000.0,-49.4,3.7,2.5,1.5,340.58,223.73,177.38,5.6,4.4,,,,,,776969000000.0,,430200000000.0,,54.8,,,,,,,,,,
2282,日本ハム株式会社,2019-03-31,Q3,tanshin,IFRS,単,2019-01-31,TD2019013100141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,107498304.0,382675.0,,,,,,,,
2309,シミックホールディングス株式会社,2019-09-30,Q1,tanshin,日本基準,連,2019-02-01,TD2019020100349,16637000000.0,8.1,17399000000.0,4.6,74400000000.0,6.5,1013000000.0,102.0,965000000.0,-4.8,4630000000.0,7.1,20.8,6.1,5.5,6.2,,,1035000000.0,67.1,861000000.0,-16.8,4170000000.0,2.7,,,,,,,544000000.0,170.9,536000000.0,-1.4,2000000000.0,34.4,3.3,3.1,2.7,29.09,28.89,107.69,2.4,1.2,,,,,,77954000000.0,,32673000000.0,,28.2,,,,,,,,,,
2309,シミックホールディングス株式会社,2019-09-30,Q1,tanshin,日本基準,単,2019-02-01,TD2019020100349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,,,,,,,,18923569.0,351528.0,,,,,,,,
2326,デジタルアーツ株式会社,2019-03-31,Q3,tanshin,日本基準,連,2019-01-31,TD2019013100646,3551000000.0,0.9,4166000000.0,17.3,5800000000.0,13.3,1164000000.0,1.7,1674000000.0,43.7,2600000000.0,36.6,64.4,32.8,40.2,44.8,,,1177000000.0,3.8,1674000000.0,42.2,2600000000.0,36.2,,,,,,,777000000.0,12.1,1418000000.0,82.4,2000000000.0,56.0,21.9,34.0,34.5,56.12,102.07,143.91,19.7,18.3,,,,,,9168000000.0,,7250000000.0,,78.6,,,,,,,,,,
2326,デジタルアーツ株式会社,2019-03-31,Q3,tanshin,日本基準,単,2019-01-31,TD2019013100646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,,,,,,,,,14133000.0,232320.0,,,,,,,,
2327,新日鉄住金ソリューションズ株式会社,2019-03-31,Q3,tanshin,日本基準,連,2019-02-01,TD2019020100138,168315000000.0,6.1,187252000000.0,11.3,258000000000.0,5.6,13856000000.0,-8.1,17624000000.0,27.2,24000000000.0,5.9,73.4,8.2,9.4,9.3,,,14437000000.0,-7.0,18053000000.0,25.0,24500000000.0,6.0,,,,,,,9761000000.0,-3.4,11743000000.0,20.3,16000000000.0,7.1,5.8,6.3,6.2,103.09,124.69,170.54,8.6,8.0,,,,,,219040000000.0,,141305000000.0,,62.1,,,,,,,,,,
2327,新日鉄住金ソリューションズ株式会社,2019-03-31,Q3,tanshin,日本基準,単,2019-02-01,TD2019020100138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,,,,,,,,,94704740.0,1983463.0,,,,,,,,
2331,綜合警備保障株式会社>>,2019-03-31,Q3,tanshin,日本基準,連,2019-01-31,TD2019013100163,319303000000.0,5.9,324710000000.0,1.7,450000000000.0,3.2,20630000000.0,4.7,21787000000.0,5.6,33100000000.0,9.9,65.8,6.5,6.7,7.4,,,21773000000.0,3.2,22848000000.0,4.9,35000000000.0,9.7,,,,,,,12886000000.0,2.6,13850000000.0,7.5,22000000000.0,13.7,4.0,4.3,4.9,128.03,136.81,217.32,6.1,5.2,,,,,,417918000000.0,,249354000000.0,,54.0,,,,,,,,,,
2331,綜合警備保障株式会社>>,2019-03-31,Q3,tanshin,日本基準,単,2019-01-31,TD2019013100163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,,,,,,,,102040042.0,804557.0,,,,,,,,
2332,株式会社 クエスト,2019-03-31,Q3,tanshin,日本基準,単,2019-01-31,TD2019013100039,6501000000.0,,6988000000.0,7.5,9450000000.0,8.3,76000000.0,,517000000.0,573.9,610000000.0,696.9,84.8,1.2,7.4,6.5,,,99000000.0,,538000000.0,441.7,639000000.0,492.1,,,,,,,72000000.0,,375000000.0,417.8,447000000.0,483.9,1.1,5.4,4.7,14.02,72.6,86.49,8.9,9.3,,30.0,,,,5541000000.0,,4223000000.0,,76.2,5487768.0,319461.0,,,,,,,,
